Name,Size(KB),Allocation Time(us),Release Time(us),Active Release Time(us),Duration(us),Active Duration(us),Allocation Total Allocated(MB),Allocation Total Reserved(MB),Allocation Total Active(MB),Release Total Allocated(MB),Release Total Reserved(MB),Release Total Active(MB),Stream Ptr,Device Type
aten::neg,15360.5,1773307480221281.970	,1773307480221407.970	,1773307480221406.020	,126.000	,124.050	,123.88525390625,238.0,123.88525390625,108.884765625,238.0,108.884765625,44,NPU:0
aten::threshold_backward,16384.0,1773307480221368.320	,1773307480221708.730	,1773307480221707.010	,340.410	,338.690	,123.88525390625,238.0,123.88525390625,93.00244140625,238.0,93.00244140625,44,NPU:0
aten::neg,15360.5,1773307480221463.090	,1773307480221613.520	,1773307480221612.180	,150.430	,149.090	,108.884765625,238.0,108.884765625,108.884765625,238.0,108.884765625,44,NPU:0
aten::div,15360.5,1773307480221514.170	,1773307480221609.830	,1773307480221608.370	,95.660	,94.200	,123.88525390625,238.0,123.88525390625,123.88525390625,238.0,123.88525390625,44,NPU:0
aten::div,15360.5,1773307480221547.370	,1773307480221604.780	,1773307480221602.990	,57.410	,55.620	,138.8857421875,238.0,138.8857421875,138.8857421875,238.0,138.8857421875,44,NPU:0
aten::mul,15360.5,1773307480221578.730	,1773307480221703.330	,1773307480221701.550	,124.600	,122.820	,153.88623046875,238.0,153.88623046875,109.00244140625,238.0,109.00244140625,44,NPU:0
aten::div,15360.5,1773307480221625.460	,1773307480222262.160	,1773307480222260.280	,636.700	,634.820	,123.88525390625,238.0,123.88525390625,61.64892578125,238.0,61.64892578125,44,NPU:0
aten::sum,120.5,1773307480221664.680	,1773307480221773.030	,1773307480221770.740	,108.350	,106.060	,124.0029296875,238.0,124.0029296875,76.76708984375,238.0,76.76708984375,44,NPU:0
aten::sum,1.5,1773307480221677.840	,1773307480221696.870	,1773307480221694.990	,19.030	,17.150	,124.00439453125,238.0,124.00439453125,124.0029296875,238.0,124.0029296875,44,NPU:0
aten::mul,120.5,1773307480221817.210	,1773307480222395.340	,1773307480222393.760	,578.130	,576.550	,76.884765625,238.0,76.884765625,61.64892578125,238.0,61.64892578125,44,NPU:0
aten::mul,481.5,1773307480221837.970	,1773307480221859.050	,1773307480221856.810	,21.080	,18.840	,77.35498046875,238.0,77.35498046875,76.884765625,238.0,76.884765625,44,NPU:0
aten::neg,15360.5,1773307480221917.870	,1773307480222032.880	,1773307480222031.130	,115.010	,113.260	,91.767578125,238.0,91.767578125,76.884765625,238.0,76.884765625,44,NPU:0
aten::sum,120.5,1773307480221991.810	,1773307480222083.720	,1773307480222081.110	,91.910	,89.300	,91.88525390625,238.0,91.88525390625,76.76708984375,238.0,76.76708984375,44,NPU:0
aten::sum,1.5,1773307480222005.490	,1773307480222026.180	,1773307480222024.320	,20.690	,18.830	,91.88671875,238.0,91.88671875,91.88525390625,238.0,91.88525390625,44,NPU:0
aten::empty,0.5,1773307480222307.720	,1773307480222386.320	,1773307480222384.630	,78.600	,76.910	,61.6494140625,238.0,61.6494140625,61.7666015625,238.0,61.7666015625,44,NPU:0
aten::where,120.5,1773307480222359.090	,1773307480222483.090	,1773307480222481.130	,124.000	,122.040	,61.76708984375,238.0,61.76708984375,61.47216796875,238.0,61.47216796875,44,NPU:0
