Device_id,Component,Timestamp(us),Total Reserved(MB),Device
0,AIVECTOR,1773307480213395.860	,0.0,NPU:0
0,AIVECTOR,1773307480233404.210	,0.0,NPU:0
0,AIVECTOR,1773307480253381.810	,0.0,NPU:0
0,AIVECTOR,1773307480273387.780	,0.0,NPU:0
0,AIVECTOR,1773307480286801.250	,0.0,NPU:0
0,TBE,1773307480213395.860	,0.0,NPU:0
0,TBE,1773307480233404.210	,0.0,NPU:0
0,TBE,1773307480253381.810	,0.0,NPU:0
0,TBE,1773307480273387.780	,0.0,NPU:0
0,TBE,1773307480286801.250	,0.0,NPU:0
0,FV,1773307480213395.860	,0.0,NPU:0
0,FV,1773307480233404.210	,0.0,NPU:0
0,FV,1773307480253381.810	,0.0,NPU:0
0,FV,1773307480273387.780	,0.0,NPU:0
0,FV,1773307480286801.250	,0.0,NPU:0
