Device_id,Component,Timestamp(us),Total Reserved(MB),Device
0,CAMERA,1773303881850306.220	,0.0,NPU:0
0,CAMERA,1773303881870285.400	,0.0,NPU:0
0,CAMERA,1773303881890278.560	,0.0,NPU:0
0,CAMERA,1773303881910262.120	,0.0,NPU:0
0,CAMERA,1773303881930276.420	,0.0,NPU:0
0,CAMERA,1773303881932130.970	,0.0,NPU:0
0,ASCENDCL,1773303881850306.220	,0.0,NPU:0
0,ASCENDCL,1773303881870285.400	,0.0,NPU:0
0,ASCENDCL,1773303881890278.560	,0.0,NPU:0
0,ASCENDCL,1773303881910262.120	,0.0,NPU:0
0,ASCENDCL,1773303881930276.420	,0.0,NPU:0
0,ASCENDCL,1773303881932130.970	,0.0,NPU:0
0,TEEOS,1773303881850306.220	,0.0,NPU:0
0,TEEOS,1773303881870285.400	,0.0,NPU:0
0,TEEOS,1773303881890278.560	,0.0,NPU:0
0,TEEOS,1773303881910262.120	,0.0,NPU:0
0,TEEOS,1773303881930276.420	,0.0,NPU:0
0,TEEOS,1773303881932130.970	,0.0,NPU:0
0,ISP,1773303881850306.220	,0.0,NPU:0
0,ISP,1773303881870285.400	,0.0,NPU:0
0,ISP,1773303881890278.560	,0.0,NPU:0
0,ISP,1773303881910262.120	,0.0,NPU:0
0,ISP,1773303881930276.420	,0.0,NPU:0
0,ISP,1773303881932130.970	,0.0,NPU:0
0,SIS,1773303881850306.220	,0.0,NPU:0
0,SIS,1773303881870285.400	,0.0,NPU:0
0,SIS,1773303881890278.560	,0.0,NPU:0
0,SIS,1773303881910262.120	,0.0,NPU:0
0,SIS,1773303881930276.420	,0.0,NPU:0
0,SIS,1773303881932130.970	,0.0,NPU:0
0,HSM,1773303881850306.220	,0.0,NPU:0
0,HSM,1773303881870285.400	,0.0,NPU:0
0,HSM,1773303881890278.560	,0.0,NPU:0
0,HSM,1773303881910262.120	,0.0,NPU:0
0,HSM,1773303881930276.420	,0.0,NPU:0
0,HSM,1773303881932130.970	,0.0,NPU:0
0,DSS,1773303881850306.220	,0.0,NPU:0
0,DSS,1773303881870285.400	,0.0,NPU:0
0,DSS,1773303881890278.560	,0.0,NPU:0
0,DSS,1773303881910262.120	,0.0,NPU:0
0,DSS,1773303881930276.420	,0.0,NPU:0
0,DSS,1773303881932130.970	,0.0,NPU:0
0,PROCMGR,1773303881850306.220	,0.0,NPU:0
0,PROCMGR,1773303881870285.400	,0.0,NPU:0
0,PROCMGR,1773303881890278.560	,0.0,NPU:0
0,PROCMGR,1773303881910262.120	,0.0,NPU:0
